benchmark,size,backend,sub_backend,device,run_mode,n_nodes,n_processes,runtime_ms,n_qubits,depth,width,n_clbits,n_ops,n_gates,n_parameters,n_connected_components,n_measure_ops,single_qubit_gates,two_qubit_gates,three_qubit_gates,four_qubit_gates,num_separable_circuits,num_tensor_factors,num_serial_layers,qc_width_total,num_registers,num_cregs,num_ancillas,idle_wires,global_phase,dag_size_ops,dag_edge_count,longest_path_len,num_control_flow_ops,num_barriers,num_distinct_twoq_pairs,touch_min,touch_max,touch_avg,clifford_count,nonclifford_count,measure_fraction,total_gate_params,avg_gate_params,std_gate_params,min_gate_params,max_gate_params,num_controlled_gates,num_unitary_factors,dag_duration,qc_duration,gate_barrier,gate_ccx,gate_cp,gate_cu,gate_cx,gate_cz,gate_h,gate_measure,gate_p,gate_rx,gate_ry,gate_rz,gate_s,gate_swap,gate_u2,job_id,status,created_at,started_at,ended_at,measure_ops,critical_path_length,connected_components,num_cliffords,num_non_cliffords,num_parameters,gate_counts_json,circuit_metrics_json
ham,12,qiskitaer,automatic,CPU,sync,1,4,7125.394582748413,12.0,37.0,12.0,12.0,81.0,81.0,0.0,1.0,12.0,59.0,22.0,0.0,0.0,1.0,1.0,81.0,24.0,1.0,1.0,0.0,0.0,0.0,81.0,139.0,39.0,,0.0,11.0,6.0,9.0,8.583333333333334,46.0,35.0,1.0,23.0,0.2839506172839506,0.450913144882708,0.0,1.0,22.0,1.0,,,0.0,0.0,0.0,0.0,22.0,0.0,24.0,12.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,,,,,,,,,,,,,
ham,12,qiskitaer,automatic,CPU,sync,1,4,5653.503894805908,12.0,37.0,12.0,12.0,81.0,81.0,0.0,1.0,12.0,59.0,22.0,0.0,0.0,1.0,1.0,81.0,24.0,1.0,1.0,0.0,0.0,0.0,81.0,139.0,39.0,,0.0,11.0,6.0,9.0,8.583333333333334,46.0,35.0,1.0,23.0,0.2839506172839506,0.450913144882708,0.0,1.0,22.0,1.0,,,0.0,0.0,0.0,0.0,22.0,0.0,24.0,12.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,,,,,,,,,,,,,
ham,12,qiskitaer,automatic,CPU,sync,1,4,6594.332456588745,12.0,37.0,12.0,12.0,81.0,81.0,0.0,1.0,12.0,59.0,22.0,0.0,0.0,1.0,1.0,81.0,24.0,1.0,1.0,0.0,0.0,0.0,81.0,139.0,39.0,,0.0,11.0,6.0,9.0,8.583333333333334,46.0,35.0,1.0,23.0,0.2839506172839506,0.450913144882708,0.0,1.0,22.0,1.0,,,0.0,0.0,0.0,0.0,22.0,0.0,24.0,12.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,,,,,,,,,,,,,
ham,12,qiskitaer,automatic,CPU,sync,1,4,7125.394582748413,12.0,37.0,12.0,12.0,81.0,81.0,0.0,1.0,12.0,59.0,22.0,0.0,0.0,1.0,1.0,81.0,24.0,1.0,1.0,0.0,0.0,0.0,81.0,139.0,39.0,,0.0,11.0,6.0,9.0,8.583333333333334,46.0,35.0,1.0,23.0,0.2839506172839506,0.450913144882708,0.0,1.0,22.0,1.0,,,0.0,0.0,0.0,0.0,22.0,0.0,24.0,12.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,,,,,,,,,,,,,
ham,12,qiskitaer,automatic,CPU,sync,1,4,5653.503894805908,12.0,37.0,12.0,12.0,81.0,81.0,0.0,1.0,12.0,59.0,22.0,0.0,0.0,1.0,1.0,81.0,24.0,1.0,1.0,0.0,0.0,0.0,81.0,139.0,39.0,,0.0,11.0,6.0,9.0,8.583333333333334,46.0,35.0,1.0,23.0,0.2839506172839506,0.450913144882708,0.0,1.0,22.0,1.0,,,0.0,0.0,0.0,0.0,22.0,0.0,24.0,12.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,,,,,,,,,,,,,
ham,12,qiskitaer,automatic,CPU,sync,1,4,6594.332456588745,12.0,37.0,12.0,12.0,81.0,81.0,0.0,1.0,12.0,59.0,22.0,0.0,0.0,1.0,1.0,81.0,24.0,1.0,1.0,0.0,0.0,0.0,81.0,139.0,39.0,,0.0,11.0,6.0,9.0,8.583333333333334,46.0,35.0,1.0,23.0,0.2839506172839506,0.450913144882708,0.0,1.0,22.0,1.0,,,0.0,0.0,0.0,0.0,22.0,0.0,24.0,12.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,,,,,,,,,,,,,
ham,12,qiskitaer,statevector,CPU,sync,1,4,6927.037477493286,12.0,37.0,12.0,12.0,81.0,81.0,0.0,1.0,12.0,59.0,22.0,0.0,0.0,1.0,1.0,81.0,24.0,1.0,1.0,0.0,0.0,0.0,81.0,139.0,39.0,,0.0,11.0,6.0,9.0,8.583333333333334,46.0,35.0,1.0,23.0,0.2839506172839506,0.450913144882708,0.0,1.0,22.0,1.0,,,0.0,0.0,0.0,0.0,22.0,0.0,24.0,12.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,,,,,,,,,,,,,
ham,12,qiskitaer,statevector,CPU,sync,1,4,6366.61696434021,12.0,37.0,12.0,12.0,81.0,81.0,0.0,1.0,12.0,59.0,22.0,0.0,0.0,1.0,1.0,81.0,24.0,1.0,1.0,0.0,0.0,0.0,81.0,139.0,39.0,,0.0,11.0,6.0,9.0,8.583333333333334,46.0,35.0,1.0,23.0,0.2839506172839506,0.450913144882708,0.0,1.0,22.0,1.0,,,0.0,0.0,0.0,0.0,22.0,0.0,24.0,12.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,,,,,,,,,,,,,
ham,12,qiskitaer,statevector,CPU,sync,1,4,6461.713790893555,12.0,37.0,12.0,12.0,81.0,81.0,0.0,1.0,12.0,59.0,22.0,0.0,0.0,1.0,1.0,81.0,24.0,1.0,1.0,0.0,0.0,0.0,81.0,139.0,39.0,,0.0,11.0,6.0,9.0,8.583333333333334,46.0,35.0,1.0,23.0,0.2839506172839506,0.450913144882708,0.0,1.0,22.0,1.0,,,0.0,0.0,0.0,0.0,22.0,0.0,24.0,12.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,,,,,,,,,,,,,
ham,12,qiskitaer,statevector,CPU,sync,1,4,6927.037477493286,12.0,37.0,12.0,12.0,81.0,81.0,0.0,1.0,12.0,59.0,22.0,0.0,0.0,1.0,1.0,81.0,24.0,1.0,1.0,0.0,0.0,0.0,81.0,139.0,39.0,,0.0,11.0,6.0,9.0,8.583333333333334,46.0,35.0,1.0,23.0,0.2839506172839506,0.450913144882708,0.0,1.0,22.0,1.0,,,0.0,0.0,0.0,0.0,22.0,0.0,24.0,12.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,,,,,,,,,,,,,
ham,12,qiskitaer,statevector,CPU,sync,1,4,6366.61696434021,12.0,37.0,12.0,12.0,81.0,81.0,0.0,1.0,12.0,59.0,22.0,0.0,0.0,1.0,1.0,81.0,24.0,1.0,1.0,0.0,0.0,0.0,81.0,139.0,39.0,,0.0,11.0,6.0,9.0,8.583333333333334,46.0,35.0,1.0,23.0,0.2839506172839506,0.450913144882708,0.0,1.0,22.0,1.0,,,0.0,0.0,0.0,0.0,22.0,0.0,24.0,12.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,,,,,,,,,,,,,
ham,12,qiskitaer,statevector,CPU,sync,1,4,6461.713790893555,12.0,37.0,12.0,12.0,81.0,81.0,0.0,1.0,12.0,59.0,22.0,0.0,0.0,1.0,1.0,81.0,24.0,1.0,1.0,0.0,0.0,0.0,81.0,139.0,39.0,,0.0,11.0,6.0,9.0,8.583333333333334,46.0,35.0,1.0,23.0,0.2839506172839506,0.450913144882708,0.0,1.0,22.0,1.0,,,0.0,0.0,0.0,0.0,22.0,0.0,24.0,12.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,,,,,,,,,,,,,
ham,12,ionq,simulator,CPU,sync,1,4,2017.0702934265137,12.0,37.0,12.0,12.0,81.0,81.0,0.0,1.0,12.0,59.0,22.0,0.0,0.0,1.0,1.0,81.0,24.0,1.0,1.0,0.0,0.0,0.0,81.0,139.0,39.0,,0.0,11.0,6.0,9.0,8.583333333333334,46.0,35.0,1.0,23.0,0.2839506172839506,0.450913144882708,0.0,1.0,22.0,1.0,,,0.0,0.0,0.0,0.0,22.0,0.0,24.0,12.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,,,,,,,,,,,,,
ham,12,ionq,simulator,CPU,sync,1,4,2026.8704891204834,12.0,37.0,12.0,12.0,81.0,81.0,0.0,1.0,12.0,59.0,22.0,0.0,0.0,1.0,1.0,81.0,24.0,1.0,1.0,0.0,0.0,0.0,81.0,139.0,39.0,,0.0,11.0,6.0,9.0,8.583333333333334,46.0,35.0,1.0,23.0,0.2839506172839506,0.450913144882708,0.0,1.0,22.0,1.0,,,0.0,0.0,0.0,0.0,22.0,0.0,24.0,12.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,,,,,,,,,,,,,
ham,12,ionq,simulator,CPU,sync,1,4,2017.0702934265137,12.0,37.0,12.0,12.0,81.0,81.0,0.0,1.0,12.0,59.0,22.0,0.0,0.0,1.0,1.0,81.0,24.0,1.0,1.0,0.0,0.0,0.0,81.0,139.0,39.0,,0.0,11.0,6.0,9.0,8.583333333333334,46.0,35.0,1.0,23.0,0.2839506172839506,0.450913144882708,0.0,1.0,22.0,1.0,,,0.0,0.0,0.0,0.0,22.0,0.0,24.0,12.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,,,,,,,,,,,,,
ham,12,ionq,simulator,CPU,sync,1,4,2026.8704891204834,12.0,37.0,12.0,12.0,81.0,81.0,0.0,1.0,12.0,59.0,22.0,0.0,0.0,1.0,1.0,81.0,24.0,1.0,1.0,0.0,0.0,0.0,81.0,139.0,39.0,,0.0,11.0,6.0,9.0,8.583333333333334,46.0,35.0,1.0,23.0,0.2839506172839506,0.450913144882708,0.0,1.0,22.0,1.0,,,0.0,0.0,0.0,0.0,22.0,0.0,24.0,12.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,,,,,,,,,,,,,
ham,12,qtensor,numpy,CPU,sync,1,4,20853.250980377197,12.0,37.0,12.0,12.0,81.0,81.0,0.0,1.0,12.0,59.0,22.0,0.0,0.0,1.0,1.0,81.0,24.0,1.0,1.0,0.0,0.0,0.0,81.0,139.0,39.0,,0.0,11.0,6.0,9.0,8.583333333333334,46.0,35.0,1.0,23.0,0.2839506172839506,0.450913144882708,0.0,1.0,22.0,1.0,,,0.0,0.0,0.0,0.0,22.0,0.0,24.0,12.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,,,,,,,,,,,,,
ham,12,qtensor,numpy,CPU,sync,1,4,20585.760831832886,12.0,37.0,12.0,12.0,81.0,81.0,0.0,1.0,12.0,59.0,22.0,0.0,0.0,1.0,1.0,81.0,24.0,1.0,1.0,0.0,0.0,0.0,81.0,139.0,39.0,,0.0,11.0,6.0,9.0,8.583333333333334,46.0,35.0,1.0,23.0,0.2839506172839506,0.450913144882708,0.0,1.0,22.0,1.0,,,0.0,0.0,0.0,0.0,22.0,0.0,24.0,12.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,,,,,,,,,,,,,
ham,12,qtensor,numpy,CPU,sync,1,4,21738.92641067505,12.0,37.0,12.0,12.0,81.0,81.0,0.0,1.0,12.0,59.0,22.0,0.0,0.0,1.0,1.0,81.0,24.0,1.0,1.0,0.0,0.0,0.0,81.0,139.0,39.0,,0.0,11.0,6.0,9.0,8.583333333333334,46.0,35.0,1.0,23.0,0.2839506172839506,0.450913144882708,0.0,1.0,22.0,1.0,,,0.0,0.0,0.0,0.0,22.0,0.0,24.0,12.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,,,,,,,,,,,,,
ham,12,qtensor,numpy,CPU,sync,1,4,20853.250980377197,12.0,37.0,12.0,12.0,81.0,81.0,0.0,1.0,12.0,59.0,22.0,0.0,0.0,1.0,1.0,81.0,24.0,1.0,1.0,0.0,0.0,0.0,81.0,139.0,39.0,,0.0,11.0,6.0,9.0,8.583333333333334,46.0,35.0,1.0,23.0,0.2839506172839506,0.450913144882708,0.0,1.0,22.0,1.0,,,0.0,0.0,0.0,0.0,22.0,0.0,24.0,12.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,,,,,,,,,,,,,
ham,12,qtensor,numpy,CPU,sync,1,4,20585.760831832886,12.0,37.0,12.0,12.0,81.0,81.0,0.0,1.0,12.0,59.0,22.0,0.0,0.0,1.0,1.0,81.0,24.0,1.0,1.0,0.0,0.0,0.0,81.0,139.0,39.0,,0.0,11.0,6.0,9.0,8.583333333333334,46.0,35.0,1.0,23.0,0.2839506172839506,0.450913144882708,0.0,1.0,22.0,1.0,,,0.0,0.0,0.0,0.0,22.0,0.0,24.0,12.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,,,,,,,,,,,,,
ham,12,qtensor,numpy,CPU,sync,1,4,21738.92641067505,12.0,37.0,12.0,12.0,81.0,81.0,0.0,1.0,12.0,59.0,22.0,0.0,0.0,1.0,1.0,81.0,24.0,1.0,1.0,0.0,0.0,0.0,81.0,139.0,39.0,,0.0,11.0,6.0,9.0,8.583333333333334,46.0,35.0,1.0,23.0,0.2839506172839506,0.450913144882708,0.0,1.0,22.0,1.0,,,0.0,0.0,0.0,0.0,22.0,0.0,24.0,12.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,,,,,,,,,,,,,
ham,12,tnqvm,exatn-mps,CPU,sync,1,4,7085.309982299805,12.0,37.0,12.0,12.0,81.0,81.0,0.0,1.0,12.0,59.0,22.0,0.0,0.0,1.0,1.0,81.0,24.0,1.0,1.0,0.0,0.0,0.0,81.0,139.0,39.0,,0.0,11.0,6.0,9.0,8.583333333333334,46.0,35.0,1.0,23.0,0.2839506172839506,0.450913144882708,0.0,1.0,22.0,1.0,,,0.0,0.0,0.0,0.0,22.0,0.0,24.0,12.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,,,,,,,,,,,,,
ham,12,tnqvm,exatn-mps,CPU,sync,1,4,3338.3889198303223,12.0,37.0,12.0,12.0,81.0,81.0,0.0,1.0,12.0,59.0,22.0,0.0,0.0,1.0,1.0,81.0,24.0,1.0,1.0,0.0,0.0,0.0,81.0,139.0,39.0,,0.0,11.0,6.0,9.0,8.583333333333334,46.0,35.0,1.0,23.0,0.2839506172839506,0.450913144882708,0.0,1.0,22.0,1.0,,,0.0,0.0,0.0,0.0,22.0,0.0,24.0,12.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,,,,,,,,,,,,,
ham,12,tnqvm,exatn-mps,CPU,sync,1,4,3335.644483566284,12.0,37.0,12.0,12.0,81.0,81.0,0.0,1.0,12.0,59.0,22.0,0.0,0.0,1.0,1.0,81.0,24.0,1.0,1.0,0.0,0.0,0.0,81.0,139.0,39.0,,0.0,11.0,6.0,9.0,8.583333333333334,46.0,35.0,1.0,23.0,0.2839506172839506,0.450913144882708,0.0,1.0,22.0,1.0,,,0.0,0.0,0.0,0.0,22.0,0.0,24.0,12.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,,,,,,,,,,,,,
ham,12,tnqvm,exatn-mps,CPU,sync,1,4,7085.309982299805,12.0,37.0,12.0,12.0,81.0,81.0,0.0,1.0,12.0,59.0,22.0,0.0,0.0,1.0,1.0,81.0,24.0,1.0,1.0,0.0,0.0,0.0,81.0,139.0,39.0,,0.0,11.0,6.0,9.0,8.583333333333334,46.0,35.0,1.0,23.0,0.2839506172839506,0.450913144882708,0.0,1.0,22.0,1.0,,,0.0,0.0,0.0,0.0,22.0,0.0,24.0,12.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,,,,,,,,,,,,,
ham,12,tnqvm,exatn-mps,CPU,sync,1,4,3338.3889198303223,12.0,37.0,12.0,12.0,81.0,81.0,0.0,1.0,12.0,59.0,22.0,0.0,0.0,1.0,1.0,81.0,24.0,1.0,1.0,0.0,0.0,0.0,81.0,139.0,39.0,,0.0,11.0,6.0,9.0,8.583333333333334,46.0,35.0,1.0,23.0,0.2839506172839506,0.450913144882708,0.0,1.0,22.0,1.0,,,0.0,0.0,0.0,0.0,22.0,0.0,24.0,12.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,,,,,,,,,,,,,
ham,12,tnqvm,exatn-mps,CPU,sync,1,4,3335.644483566284,12.0,37.0,12.0,12.0,81.0,81.0,0.0,1.0,12.0,59.0,22.0,0.0,0.0,1.0,1.0,81.0,24.0,1.0,1.0,0.0,0.0,0.0,81.0,139.0,39.0,,0.0,11.0,6.0,9.0,8.583333333333334,46.0,35.0,1.0,23.0,0.2839506172839506,0.450913144882708,0.0,1.0,22.0,1.0,,,0.0,0.0,0.0,0.0,22.0,0.0,24.0,12.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,,,,,,,,,,,,,
ham,8,tnqvm,exatn-mps,CPU,sync,1,4,6119.609594345093,8.0,25.0,8.0,8.0,53.0,53.0,0.0,1.0,8.0,39.0,14.0,0.0,0.0,1.0,1.0,53.0,16.0,1.0,1.0,0.0,0.0,0.0,53.0,91.0,27.0,,0.0,7.0,6.0,9.0,8.375,30.0,23.0,1.0,15.0,0.2830188679245283,0.4504655240118235,0.0,1.0,14.0,1.0,,,0.0,0.0,0.0,0.0,14.0,0.0,16.0,8.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,,,,,,,,,,,,,
ham,8,tnqvm,exatn-mps,CPU,sync,1,4,2552.351713180542,8.0,25.0,8.0,8.0,53.0,53.0,0.0,1.0,8.0,39.0,14.0,0.0,0.0,1.0,1.0,53.0,16.0,1.0,1.0,0.0,0.0,0.0,53.0,91.0,27.0,,0.0,7.0,6.0,9.0,8.375,30.0,23.0,1.0,15.0,0.2830188679245283,0.4504655240118235,0.0,1.0,14.0,1.0,,,0.0,0.0,0.0,0.0,14.0,0.0,16.0,8.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,,,,,,,,,,,,,
ham,8,tnqvm,exatn-mps,CPU,sync,1,4,1873.2633590698242,8.0,25.0,8.0,8.0,53.0,53.0,0.0,1.0,8.0,39.0,14.0,0.0,0.0,1.0,1.0,53.0,16.0,1.0,1.0,0.0,0.0,0.0,53.0,91.0,27.0,,0.0,7.0,6.0,9.0,8.375,30.0,23.0,1.0,15.0,0.2830188679245283,0.4504655240118235,0.0,1.0,14.0,1.0,,,0.0,0.0,0.0,0.0,14.0,0.0,16.0,8.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,,,,,,,,,,,,,
ham,8,tnqvm,exatn-mps,CPU,sync,1,4,6119.609594345093,8.0,25.0,8.0,8.0,53.0,53.0,0.0,1.0,8.0,39.0,14.0,0.0,0.0,1.0,1.0,53.0,16.0,1.0,1.0,0.0,0.0,0.0,53.0,91.0,27.0,,0.0,7.0,6.0,9.0,8.375,30.0,23.0,1.0,15.0,0.2830188679245283,0.4504655240118235,0.0,1.0,14.0,1.0,,,0.0,0.0,0.0,0.0,14.0,0.0,16.0,8.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,,,,,,,,,,,,,
ham,8,tnqvm,exatn-mps,CPU,sync,1,4,2552.351713180542,8.0,25.0,8.0,8.0,53.0,53.0,0.0,1.0,8.0,39.0,14.0,0.0,0.0,1.0,1.0,53.0,16.0,1.0,1.0,0.0,0.0,0.0,53.0,91.0,27.0,,0.0,7.0,6.0,9.0,8.375,30.0,23.0,1.0,15.0,0.2830188679245283,0.4504655240118235,0.0,1.0,14.0,1.0,,,0.0,0.0,0.0,0.0,14.0,0.0,16.0,8.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,,,,,,,,,,,,,
ham,8,tnqvm,exatn-mps,CPU,sync,1,4,1873.2633590698242,8.0,25.0,8.0,8.0,53.0,53.0,0.0,1.0,8.0,39.0,14.0,0.0,0.0,1.0,1.0,53.0,16.0,1.0,1.0,0.0,0.0,0.0,53.0,91.0,27.0,,0.0,7.0,6.0,9.0,8.375,30.0,23.0,1.0,15.0,0.2830188679245283,0.4504655240118235,0.0,1.0,14.0,1.0,,,0.0,0.0,0.0,0.0,14.0,0.0,16.0,8.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,,,,,,,,,,,,,
ham,8,qiskitaer,automatic,CPU,sync,1,4,7015.698432922363,8.0,25.0,8.0,8.0,53.0,53.0,0.0,1.0,8.0,39.0,14.0,0.0,0.0,1.0,1.0,53.0,16.0,1.0,1.0,0.0,0.0,0.0,53.0,91.0,27.0,,0.0,7.0,6.0,9.0,8.375,30.0,23.0,1.0,15.0,0.2830188679245283,0.4504655240118235,0.0,1.0,14.0,1.0,,,0.0,0.0,0.0,0.0,14.0,0.0,16.0,8.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,,,,,,,,,,,,,
ham,8,qiskitaer,automatic,CPU,sync,1,4,5886.350154876709,8.0,25.0,8.0,8.0,53.0,53.0,0.0,1.0,8.0,39.0,14.0,0.0,0.0,1.0,1.0,53.0,16.0,1.0,1.0,0.0,0.0,0.0,53.0,91.0,27.0,,0.0,7.0,6.0,9.0,8.375,30.0,23.0,1.0,15.0,0.2830188679245283,0.4504655240118235,0.0,1.0,14.0,1.0,,,0.0,0.0,0.0,0.0,14.0,0.0,16.0,8.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,,,,,,,,,,,,,
ham,8,qiskitaer,automatic,CPU,sync,1,4,5348.182678222656,8.0,25.0,8.0,8.0,53.0,53.0,0.0,1.0,8.0,39.0,14.0,0.0,0.0,1.0,1.0,53.0,16.0,1.0,1.0,0.0,0.0,0.0,53.0,91.0,27.0,,0.0,7.0,6.0,9.0,8.375,30.0,23.0,1.0,15.0,0.2830188679245283,0.4504655240118235,0.0,1.0,14.0,1.0,,,0.0,0.0,0.0,0.0,14.0,0.0,16.0,8.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,,,,,,,,,,,,,
ham,8,qiskitaer,automatic,CPU,sync,1,4,7015.698432922363,8.0,25.0,8.0,8.0,53.0,53.0,0.0,1.0,8.0,39.0,14.0,0.0,0.0,1.0,1.0,53.0,16.0,1.0,1.0,0.0,0.0,0.0,53.0,91.0,27.0,,0.0,7.0,6.0,9.0,8.375,30.0,23.0,1.0,15.0,0.2830188679245283,0.4504655240118235,0.0,1.0,14.0,1.0,,,0.0,0.0,0.0,0.0,14.0,0.0,16.0,8.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,,,,,,,,,,,,,
ham,8,qiskitaer,automatic,CPU,sync,1,4,5886.350154876709,8.0,25.0,8.0,8.0,53.0,53.0,0.0,1.0,8.0,39.0,14.0,0.0,0.0,1.0,1.0,53.0,16.0,1.0,1.0,0.0,0.0,0.0,53.0,91.0,27.0,,0.0,7.0,6.0,9.0,8.375,30.0,23.0,1.0,15.0,0.2830188679245283,0.4504655240118235,0.0,1.0,14.0,1.0,,,0.0,0.0,0.0,0.0,14.0,0.0,16.0,8.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,,,,,,,,,,,,,
ham,8,qiskitaer,automatic,CPU,sync,1,4,5348.182678222656,8.0,25.0,8.0,8.0,53.0,53.0,0.0,1.0,8.0,39.0,14.0,0.0,0.0,1.0,1.0,53.0,16.0,1.0,1.0,0.0,0.0,0.0,53.0,91.0,27.0,,0.0,7.0,6.0,9.0,8.375,30.0,23.0,1.0,15.0,0.2830188679245283,0.4504655240118235,0.0,1.0,14.0,1.0,,,0.0,0.0,0.0,0.0,14.0,0.0,16.0,8.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,,,,,,,,,,,,,
ham,8,qiskitaer,statevector,CPU,sync,1,4,6958.3580493927,8.0,25.0,8.0,8.0,53.0,53.0,0.0,1.0,8.0,39.0,14.0,0.0,0.0,1.0,1.0,53.0,16.0,1.0,1.0,0.0,0.0,0.0,53.0,91.0,27.0,,0.0,7.0,6.0,9.0,8.375,30.0,23.0,1.0,15.0,0.2830188679245283,0.4504655240118235,0.0,1.0,14.0,1.0,,,0.0,0.0,0.0,0.0,14.0,0.0,16.0,8.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,,,,,,,,,,,,,
ham,8,qiskitaer,statevector,CPU,sync,1,4,6218.970537185669,8.0,25.0,8.0,8.0,53.0,53.0,0.0,1.0,8.0,39.0,14.0,0.0,0.0,1.0,1.0,53.0,16.0,1.0,1.0,0.0,0.0,0.0,53.0,91.0,27.0,,0.0,7.0,6.0,9.0,8.375,30.0,23.0,1.0,15.0,0.2830188679245283,0.4504655240118235,0.0,1.0,14.0,1.0,,,0.0,0.0,0.0,0.0,14.0,0.0,16.0,8.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,,,,,,,,,,,,,
ham,8,qiskitaer,statevector,CPU,sync,1,4,5594.409465789795,8.0,25.0,8.0,8.0,53.0,53.0,0.0,1.0,8.0,39.0,14.0,0.0,0.0,1.0,1.0,53.0,16.0,1.0,1.0,0.0,0.0,0.0,53.0,91.0,27.0,,0.0,7.0,6.0,9.0,8.375,30.0,23.0,1.0,15.0,0.2830188679245283,0.4504655240118235,0.0,1.0,14.0,1.0,,,0.0,0.0,0.0,0.0,14.0,0.0,16.0,8.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,,,,,,,,,,,,,
ham,8,qiskitaer,statevector,CPU,sync,1,4,6958.3580493927,8.0,25.0,8.0,8.0,53.0,53.0,0.0,1.0,8.0,39.0,14.0,0.0,0.0,1.0,1.0,53.0,16.0,1.0,1.0,0.0,0.0,0.0,53.0,91.0,27.0,,0.0,7.0,6.0,9.0,8.375,30.0,23.0,1.0,15.0,0.2830188679245283,0.4504655240118235,0.0,1.0,14.0,1.0,,,0.0,0.0,0.0,0.0,14.0,0.0,16.0,8.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,,,,,,,,,,,,,
ham,8,qiskitaer,statevector,CPU,sync,1,4,6218.970537185669,8.0,25.0,8.0,8.0,53.0,53.0,0.0,1.0,8.0,39.0,14.0,0.0,0.0,1.0,1.0,53.0,16.0,1.0,1.0,0.0,0.0,0.0,53.0,91.0,27.0,,0.0,7.0,6.0,9.0,8.375,30.0,23.0,1.0,15.0,0.2830188679245283,0.4504655240118235,0.0,1.0,14.0,1.0,,,0.0,0.0,0.0,0.0,14.0,0.0,16.0,8.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,,,,,,,,,,,,,
ham,8,qiskitaer,statevector,CPU,sync,1,4,5594.409465789795,8.0,25.0,8.0,8.0,53.0,53.0,0.0,1.0,8.0,39.0,14.0,0.0,0.0,1.0,1.0,53.0,16.0,1.0,1.0,0.0,0.0,0.0,53.0,91.0,27.0,,0.0,7.0,6.0,9.0,8.375,30.0,23.0,1.0,15.0,0.2830188679245283,0.4504655240118235,0.0,1.0,14.0,1.0,,,0.0,0.0,0.0,0.0,14.0,0.0,16.0,8.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,,,,,,,,,,,,,
ham,8,qiskitaer,matrix_product_state,CPU,sync,1,4,7197.229862213135,8.0,25.0,8.0,8.0,53.0,53.0,0.0,1.0,8.0,39.0,14.0,0.0,0.0,1.0,1.0,53.0,16.0,1.0,1.0,0.0,0.0,0.0,53.0,91.0,27.0,,0.0,7.0,6.0,9.0,8.375,30.0,23.0,1.0,15.0,0.2830188679245283,0.4504655240118235,0.0,1.0,14.0,1.0,,,0.0,0.0,0.0,0.0,14.0,0.0,16.0,8.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,,,,,,,,,,,,,
